infinitivo,ending,pensyl,prepensyl,pospensyl,stem,person,number,tense,mood,class_pensyl,class_suff,irregular,conjugacion
instruir,ir,ins,i,ns,tru,3,0,1,1,0,yera,1,instruyera
instruir,ir,ins,i,ns,tru,1,1,1,1,0,yéramos,1,instruyéramos
instruir,ir,ins,i,ns,tru,2,1,1,1,0,yerais,1,instruyerais
instruir,ir,ins,i,ns,tru,3,1,1,1,0,yeran,1,instruyeran
instruir,ir,ins,i,ns,tru,1,0,3,1,0,yere,1,instruyere
instruir,ir,ins,i,ns,tru,2,0,3,1,0,yeres,1,instruyeres
instruir,ir,ins,i,ns,tru,3,0,3,1,0,yere,1,instruyere
instruir,ir,ins,i,ns,tru,1,1,3,1,0,yéremos,1,instruyéremos
instruir,ir,ins,i,ns,tru,2,1,3,1,0,yereis,1,instruyereis
instruir,ir,ins,i,ns,tru,3,1,3,1,0,yeren,1,instruyeren
instruir,ir,ins,i,ns,tru,2,0,0,2,0,ye,1,instruye
instruir,ir,ins,i,ns,tru,3,0,0,2,0,ya,1,instruya
instruir,ir,ins,i,ns,tru,1,1,0,2,0,yamos,1,instruyamos
instruir,ir,ins,i,ns,tru,3,1,0,2,0,yan,1,instruyan
interferir,ir,fe,NULL,fe,r,1,0,0,0,fie,o,1,interfiero
interferir,ir,fe,NULL,fe,r,2,0,0,0,fie,es,1,interfieres
interferir,ir,fe,NULL,fe,r,3,0,0,0,fie,e,1,interfiere
interferir,ir,fe,NULL,fe,r,3,1,0,0,fie,en,1,interfieren
interferir,ir,fe,NULL,fe,r,3,0,2,0,fi,ió,1,interfirió
interferir,ir,fe,NULL,fe,r,3,1,2,0,fi,ieron,1,interfirieron
interferir,ir,fe,NULL,fe,r,1,0,0,1,fie,a,1,interfiera
interferir,ir,fe,NULL,fe,r,2,0,0,1,fie,as,1,interfieras
interferir,ir,fe,NULL,fe,r,3,0,0,1,fie,a,1,interfiera
interferir,ir,fe,NULL,fe,r,1,1,0,1,fi,amos,1,interfiramos
interferir,ir,fe,NULL,fe,r,2,1,0,1,fi,áis,1,interfiráis
interferir,ir,fe,NULL,fe,r,3,1,0,1,fie,an,1,interfieran
interferir,ir,fe,NULL,fe,r,1,0,1,1,fi,iera,1,interfiriera
interferir,ir,fe,NULL,fe,r,2,0,1,1,fi,ieras,1,interfirieras
interferir,ir,fe,NULL,fe,r,3,0,1,1,fi,iera,1,interfiriera
interferir,ir,fe,NULL,fe,r,1,1,1,1,fi,iéramos,1,interfiriéramos
interferir,ir,fe,NULL,fe,r,2,1,1,1,fi,ierais,1,interfirierais
interferir,ir,fe,NULL,fe,r,3,1,1,1,fi,ieran,1,interfirieran
interferir,ir,fe,NULL,fe,r,1,0,3,1,fi,iere,1,interfiriere
interferir,ir,fe,NULL,fe,r,2,0,3,1,fi,ieres,1,interfirieres
interferir,ir,fe,NULL,fe,r,3,0,3,1,fi,iere,1,interfiriere
interferir,ir,fe,NULL,fe,r,1,1,3,1,fi,iéremos,1,interfiriéremos
interferir,ir,fe,NULL,fe,r,2,1,3,1,fi,iereis,1,interfiriereis
interferir,ir,fe,NULL,fe,r,3,1,3,1,fi,ieren,1,interfirieren
interferir,ir,fe,NULL,fe,r,2,0,0,2,fie,e,1,interfiere
interferir,ir,fe,NULL,fe,r,3,0,0,2,fie,a,1,interfiera
interferir,ir,fe,NULL,fe,r,1,1,0,2,fi,amos,1,interfiramos
interferir,ir,fe,NULL,fe,r,3,1,0,2,fie,an,1,interfieran
juzgar,ar,juz,j,uz,g,1,0,2,0,0,ué,1,juzgué
juzgar,ar,juz,j,uz,g,1,0,0,1,0,ue,1,juzgue
juzgar,ar,juz,j,uz,g,2,0,0,1,0,ues,1,juzgues
juzgar,ar,juz,j,uz,g,3,0,0,1,0,ue,1,juzgue
juzgar,ar,juz,j,uz,g,1,1,0,1,0,uemos,1,juzguemos
juzgar,ar,juz,j,uz,g,2,1,0,1,0,uéis,1,juzguéis
juzgar,ar,juz,j,uz,g,3,1,0,1,0,uen,1,juzguen
juzgar,ar,juz,j,uz,g,3,0,0,2,0,ue,1,juzgue
juzgar,ar,juz,j,uz,g,1,1,0,2,0,uemos,1,juzguemos
juzgar,ar,juz,j,uz,g,3,1,0,2,0,uen,1,juzguen
aterrizar,ar,rri,r,ri,z,1,0,2,0,0,cé,1,aterricé
aterrizar,ar,rri,r,ri,z,1,0,0,1,0,ce,1,aterrice
aterrizar,ar,rri,r,ri,z,2,0,0,1,0,ces,1,aterrices
aterrizar,ar,rri,r,ri,z,3,0,0,1,0,ce,1,aterrice
aterrizar,ar,rri,r,ri,z,1,1,0,1,0,cemos,1,aterricemos
aterrizar,ar,rri,r,ri,z,2,1,0,1,0,céis,1,aterricéis
aterrizar,ar,rri,r,ri,z,3,1,0,1,0,cen,1,aterricen
aterrizar,ar,rri,r,ri,z,3,0,0,2,0,ce,1,aterrice
aterrizar,ar,rri,r,ri,z,1,1,0,2,0,cemos,1,aterricemos
aterrizar,ar,rri,r,ri,z,3,1,0,2,0,cen,1,aterricen
lanzar,ar,lan,l,an,z,1,0,2,0,0,cé,1,lancé
lanzar,ar,lan,l,an,z,1,0,0,1,0,ce,1,lance
lanzar,ar,lan,l,an,z,2,0,0,1,0,ces,1,lances
lanzar,ar,lan,l,an,z,3,0,0,1,0,ce,1,lance
lanzar,ar,lan,l,an,z,1,1,0,1,0,cemos,1,lancemos
lanzar,ar,lan,l,an,z,2,1,0,1,0,céis,1,lancéis
lanzar,ar,lan,l,an,z,3,1,0,1,0,cen,1,lancen
lanzar,ar,lan,l,an,z,3,0,0,2,0,ce,1,lance
lanzar,ar,lan,l,an,z,1,1,0,2,0,cemos,1,lancemos
lanzar,ar,lan,l,an,z,3,1,0,2,0,cen,1,lancen
marcar,ar,mar,m,ar,c,1,0,2,0,0,qué,1,marqué
marcar,ar,mar,m,ar,c,1,0,0,1,0,que,1,marque
marcar,ar,mar,m,ar,c,2,0,0,1,0,ques,1,marques
marcar,ar,mar,m,ar,c,3,0,0,1,0,que,1,marque
marcar,ar,mar,m,ar,c,1,1,0,1,0,quemos,1,marquemos
marcar,ar,mar,m,ar,c,2,1,0,1,0,quéis,1,marquéis
marcar,ar,mar,m,ar,c,3,1,0,1,0,quen,1,marquen
marcar,ar,mar,m,ar,c,3,0,0,2,0,que,1,marque
marcar,ar,mar,m,ar,c,1,1,0,2,0,quemos,1,marquemos
marcar,ar,mar,m,ar,c,3,1,0,2,0,quen,1,marquen
hacer,er,ha,NULL,ha,c,1,0,0,0,0,go,1,hago
hacer,er,ha,NULL,ha,c,1,0,2,0,hi,e,1,hice
hacer,er,ha,NULL,ha,c,2,0,2,0,hi,iste,1,hiciste
hacer,er,ha,NULL,ha,c,3,0,2,0,hi,zo,1,hizo
hacer,er,ha,NULL,ha,c,1,1,2,0,hi,imos,1,hicimos
hacer,er,ha,NULL,ha,c,2,1,2,0,hi,isteis,1,hicisteis
hacer,er,ha,NULL,ha,c,3,1,2,0,hi,ieron,1,hicieron
hacer,er,ha,NULL,ha,c,1,0,3,0,0,ré,1,haré
hacer,er,ha,NULL,ha,c,2,0,3,0,0,rás,1,harás
hacer,er,ha,NULL,ha,c,3,0,3,0,0,rá,1,hará
hacer,er,ha,NULL,ha,c,1,1,3,0,0,remos,1,haremos
hacer,er,ha,NULL,ha,c,2,1,3,0,0,réis,1,haréis
hacer,er,ha,NULL,ha,c,3,1,3,0,0,rán,1,harán
hacer,er,ha,NULL,ha,c,1,0,4,0,0,ría,1,haría
hacer,er,ha,NULL,ha,c,2,0,4,0,0,rías,1,harías
hacer,er,ha,NULL,ha,c,3,0,4,0,0,ría,1,haría
hacer,er,ha,NULL,ha,c,1,1,4,0,0,ríamos,1,haríamos
hacer,er,ha,NULL,ha,c,2,1,4,0,0,ríais,1,haríais
hacer,er,ha,NULL,ha,c,3,1,4,0,0,rían,1,harían
hacer,er,ha,NULL,ha,c,1,0,0,1,0,ga,1,haga
hacer,er,ha,NULL,ha,c,2,0,0,1,0,gas,1,hagas
hacer,er,ha,NULL,ha,c,3,0,0,1,0,ga,1,haga
hacer,er,ha,NULL,ha,c,1,1,0,1,0,gamos,1,hagamos
hacer,er,ha,NULL,ha,c,2,1,0,1,0,gáis,1,hagáis
hacer,er,ha,NULL,ha,c,3,1,0,1,0,gan,1,hagan
hacer,er,ha,NULL,ha,c,1,0,1,1,hi,iera,1,hiciera
hacer,er,ha,NULL,ha,c,2,0,1,1,hi,ieras,1,hicieras
hacer,er,ha,NULL,ha,c,3,0,1,1,hi,iera,1,hiciera
hacer,er,ha,NULL,ha,c,1,1,1,1,hi,iéramos,1,hiciéramos
hacer,er,ha,NULL,ha,c,2,1,1,1,hi,ierais,1,hicierais
hacer,er,ha,NULL,ha,c,3,1,1,1,hi,ieran,1,hicieran
hacer,er,ha,NULL,ha,c,1,0,3,1,hi,iere,1,hiciere
hacer,er,ha,NULL,ha,c,2,0,3,1,hi,ieres,1,hicieres
hacer,er,ha,NULL,ha,c,3,0,3,1,hi,iere,1,hiciere
hacer,er,ha,NULL,ha,c,1,1,3,1,hi,iéremos,1,hiciéremos
hacer,er,ha,NULL,ha,c,2,1,3,1,hi,iereis,1,hiciereis
hacer,er,ha,NULL,ha,c,3,1,3,1,hi,ieren,1,hicieren
hacer,er,ha,NULL,ha,c,2,0,0,2,haz,0,1,haz
hacer,er,ha,NULL,ha,c,3,0,0,2,0,ga,1,haga
hacer,er,ha,NULL,ha,c,1,1,0,2,0,gamos,1,hagamos
hacer,er,ha,NULL,ha,c,3,1,0,2,0,gan,1,hagan
medir,ir,me,NULL,me,d,1,0,0,0,mi,o,1,mido
medir,ir,me,NULL,me,d,2,0,0,0,mi,es,1,mides
medir,ir,me,NULL,me,d,3,0,0,0,mi,e,1,mide
medir,ir,me,NULL,me,d,3,1,0,0,mi,en,1,miden
medir,ir,me,NULL,me,d,3,0,2,0,mi,ió,1,midió
medir,ir,me,NULL,me,d,3,1,2,0,mi,ieron,1,midieron
medir,ir,me,NULL,me,d,1,0,0,1,mi,a,1,mida
medir,ir,me,NULL,me,d,2,0,0,1,mi,as,1,midas
medir,ir,me,NULL,me,d,3,0,0,1,mi,a,1,mida
medir,ir,me,NULL,me,d,1,1,0,1,mi,amos,1,midamos
medir,ir,me,NULL,me,d,2,1,0,1,mi,áis,1,midáis
medir,ir,me,NULL,me,d,3,1,0,1,mi,an,1,midan
medir,ir,me,NULL,me,d,1,0,1,1,mi,iera,1,midiera
medir,ir,me,NULL,me,d,2,0,1,1,mi,ieras,1,midieras
medir,ir,me,NULL,me,d,3,0,1,1,mi,iera,1,midiera
medir,ir,me,NULL,me,d,1,1,1,1,mi,iéramos,1,midiéramos
medir,ir,me,NULL,me,d,2,1,1,1,mi,ierais,1,midierais
medir,ir,me,NULL,me,d,3,1,1,1,mi,ieran,1,midieran
medir,ir,me,NULL,me,d,1,0,3,1,mi,iere,1,midiere
medir,ir,me,NULL,me,d,2,0,3,1,mi,ieres,1,midieres
medir,ir,me,NULL,me,d,3,0,3,1,mi,iere,1,midiere
medir,ir,me,NULL,me,d,1,1,3,1,mi,iéremos,1,midiéremos
medir,ir,me,NULL,me,d,2,1,3,1,mi,iereis,1,midiereis
medir,ir,me,NULL,me,d,3,1,3,1,mi,ieren,1,midieren
medir,ir,me,NULL,me,d,2,0,0,2,mi,e,1,mide
medir,ir,me,NULL,me,d,3,0,0,2,mi,a,1,mida
medir,ir,me,NULL,me,d,1,1,0,2,mi,amos,1,midamos
medir,ir,me,NULL,me,d,3,1,0,2,mi,an,1,midan
memorizar,ar,ri,NULL,ri,z,1,0,2,0,0,cé,1,memoricé
memorizar,ar,ri,NULL,ri,z,1,0,0,1,0,ce,1,memorice
memorizar,ar,ri,NULL,ri,z,2,0,0,1,0,ces,1,memorices
memorizar,ar,ri,NULL,ri,z,3,0,0,1,0,ce,1,memorice
memorizar,ar,ri,NULL,ri,z,1,1,0,1,0,cemos,1,memoricemos
memorizar,ar,ri,NULL,ri,z,2,1,0,1,0,céis,1,memoricéis
memorizar,ar,ri,NULL,ri,z,3,1,0,1,0,cen,1,memoricen
memorizar,ar,ri,NULL,ri,z,3,0,0,2,0,ce,1,memorice
memorizar,ar,ri,NULL,ri,z,1,1,0,2,0,cemos,1,memoricemos
memorizar,ar,ri,NULL,ri,z,3,1,0,2,0,cen,1,memoricen
remendar,ar,men,m,en,d,1,0,0,0,mien,o,1,remiendo
remendar,ar,men,m,en,d,2,0,0,0,mien,as,1,remiendas
remendar,ar,men,m,en,d,3,0,0,0,mien,a,1,remienda
remendar,ar,men,m,en,d,3,1,0,0,mien,an,1,remiendan
remendar,ar,men,m,en,d,1,0,0,1,mien,e,1,remiende
remendar,ar,men,m,en,d,2,0,0,1,mien,es,1,remiendes
remendar,ar,men,m,en,d,3,0,0,1,mien,e,1,remiende
remendar,ar,men,m,en,d,3,1,0,1,mien,en,1,remienden
remendar,ar,men,m,en,d,2,0,0,2,mien,a,1,remienda
remendar,ar,men,m,en,d,3,0,0,2,mien,e,1,remiende
remendar,ar,men,m,en,d,3,1,0,2,mien,en,1,remienden
perder,er,per,p,er,d,1,0,0,0,pier,o,1,pierdo
perder,er,per,p,er,d,2,0,0,0,pier,es,1,pierdes
perder,er,per,p,er,d,3,0,0,0,pier,e,1,pierde
perder,er,per,p,er,d,3,1,0,0,pier,en,1,pierden
perder,er,per,p,er,d,1,0,0,1,pier,a,1,pierda
perder,er,per,p,er,d,2,0,0,1,pier,as,1,pierdas
perder,er,per,p,er,d,3,0,0,1,pier,a,1,pierda
perder,er,per,p,er,d,3,1,0,1,pier,an,1,pierdan
perder,er,per,p,er,d,2,0,0,2,pier,e,1,pierde
perder,er,per,p,er,d,3,0,0,2,pier,a,1,pierda
perder,er,per,p,er,d,3,1,0,2,pier,an,1,pierdan
mover,er,mo,NULL,mo,v,1,0,0,0,mue,o,1,muevo
mover,er,mo,NULL,mo,v,2,0,0,0,mue,es,1,mueves
mover,er,mo,NULL,mo,v,3,0,0,0,mue,e,1,mueve
mover,er,mo,NULL,mo,v,3,1,0,0,mue,en,1,mueven
mover,er,mo,NULL,mo,v,1,0,0,1,mue,a,1,mueva
mover,er,mo,NULL,mo,v,2,0,0,1,mue,as,1,muevas
mover,er,mo,NULL,mo,v,3,0,0,1,mue,a,1,mueva
mover,er,mo,NULL,mo,v,3,1,0,1,mue,an,1,muevan
mover,er,mo,NULL,mo,v,2,0,0,2,mue,e,1,mueve
mover,er,mo,NULL,mo,v,3,0,0,2,mue,a,1,mueva
mover,er,mo,NULL,mo,v,3,1,0,2,mue,an,1,muevan
multiplicar,ar,pli,p,li,c,1,0,2,0,0,qué,1,multipliqué
multiplicar,ar,pli,p,li,c,1,0,0,1,0,que,1,multiplique
multiplicar,ar,pli,p,li,c,2,0,0,1,0,ques,1,multipliques
multiplicar,ar,pli,p,li,c,3,0,0,1,0,que,1,multiplique
multiplicar,ar,pli,p,li,c,1,1,0,1,0,quemos,1,multipliquemos
multiplicar,ar,pli,p,li,c,2,1,0,1,0,quéis,1,multipliquéis
multiplicar,ar,pli,p,li,c,3,1,0,1,0,quen,1,multipliquen
multiplicar,ar,pli,p,li,c,3,0,0,2,0,que,1,multiplique
multiplicar,ar,pli,p,li,c,1,1,0,2,0,quemos,1,multipliquemos
multiplicar,ar,pli,p,li,c,3,1,0,2,0,quen,1,multipliquen
advertir,ir,ver,v,er,t,1,0,0,0,vier,o,1,advierto
advertir,ir,ver,v,er,t,2,0,0,0,vier,es,1,adviertes
advertir,ir,ver,v,er,t,3,0,0,0,vier,e,1,advierte
advertir,ir,ver,v,er,t,3,1,0,0,vier,en,1,advierten
advertir,ir,ver,v,er,t,3,0,2,0,vir,ió,1,advirtió
advertir,ir,ver,v,er,t,3,1,2,0,vir,ieron,1,advirtieron
advertir,ir,ver,v,er,t,1,0,0,1,vier,a,1,advierta
advertir,ir,ver,v,er,t,2,0,0,1,vier,as,1,adviertas
advertir,ir,ver,v,er,t,3,0,0,1,vier,a,1,advierta
advertir,ir,ver,v,er,t,1,1,0,1,vir,amos,1,advirtamos
advertir,ir,ver,v,er,t,2,1,0,1,vir,áis,1,advirtáis
advertir,ir,ver,v,er,t,3,1,0,1,vier,an,1,adviertan
advertir,ir,ver,v,er,t,1,0,1,1,vir,iera,1,advirtiera
advertir,ir,ver,v,er,t,2,0,1,1,vir,ieras,1,advirtieras
advertir,ir,ver,v,er,t,3,0,1,1,vir,iera,1,advirtiera
advertir,ir,ver,v,er,t,1,1,1,1,vir,iéramos,1,advirtiéramos
advertir,ir,ver,v,er,t,2,1,1,1,vir,ierais,1,advirtierais
advertir,ir,ver,v,er,t,3,1,1,1,vir,ieran,1,advirtieran
advertir,ir,ver,v,er,t,1,0,3,1,vir,iere,1,advirtiere
advertir,ir,ver,v,er,t,2,0,3,1,vir,ieres,1,advirtieres
advertir,ir,ver,v,er,t,3,0,3,1,vir,iere,1,advirtiere
advertir,ir,ver,v,er,t,1,1,3,1,vir,iéremos,1,advirtiéremos
advertir,ir,ver,v,er,t,2,1,3,1,vir,iereis,1,advirtiereis
advertir,ir,ver,v,er,t,3,1,3,1,vir,ieren,1,advirtieren
advertir,ir,ver,v,er,t,2,0,0,2,vier,e,1,advierte
advertir,ir,ver,v,er,t,3,0,0,2,vier,a,1,advierta
advertir,ir,ver,v,er,t,1,1,0,2,vir,amos,1,advirtamos
advertir,ir,ver,v,er,t,3,1,0,2,vier,an,1,adviertan
obedecer,er,de,NULL,de,c,1,0,0,0,dez,o,1,obedezco
obedecer,er,de,NULL,de,c,1,0,0,1,dez,a,1,obedezca
obedecer,er,de,NULL,de,c,2,0,0,1,dez,as,1,obedezcas
obedecer,er,de,NULL,de,c,3,0,0,1,dez,a,1,obedezca
obedecer,er,de,NULL,de,c,1,1,0,1,dez,amos,1,obedezcamos
obedecer,er,de,NULL,de,c,2,1,0,1,dez,áis,1,obedezcáis
obedecer,er,de,NULL,de,c,3,1,0,1,dez,an,1,obedezcan
obedecer,er,de,NULL,de,c,3,0,0,2,dez,a,1,obedezca
obedecer,er,de,NULL,de,c,1,1,0,2,dez,amos,1,obedezcamos
obedecer,er,de,NULL,de,c,3,1,0,2,dez,an,1,obedezcan
obtener,er,te,NULL,te,n,1,0,0,0,ten,go,1,obtengo
obtener,er,te,NULL,te,n,2,0,0,0,tie,es,1,obtienes
obtener,er,te,NULL,te,n,3,0,0,0,tie,e,1,obtiene
obtener,er,te,NULL,te,n,3,1,0,0,tie,en,1,obtienen
obtener,er,te,NULL,te,n,1,0,2,0,tu,ve,1,obtuve
obtener,er,te,NULL,te,n,2,0,2,0,tu,viste,1,obtuviste
obtener,er,te,NULL,te,n,3,0,2,0,tu,vo,1,obtuvo
obtener,er,te,NULL,te,n,1,1,2,0,tu,vimos,1,obtuvimos
obtener,er,te,NULL,te,n,2,1,2,0,tu,visteis,1,obtuvisteis
obtener,er,te,NULL,te,n,3,1,2,0,tu,vieron,1,obtuvieron
obtener,er,te,NULL,te,n,1,0,3,0,ten,dré,1,obtendré
obtener,er,te,NULL,te,n,2,0,3,0,ten,drás,1,obtendrás
obtener,er,te,NULL,te,n,3,0,3,0,ten,drá,1,obtendrá
obtener,er,te,NULL,te,n,1,1,3,0,ten,dremos,1,obtendremos
obtener,er,te,NULL,te,n,2,1,3,0,ten,dréis,1,obtendréis
obtener,er,te,NULL,te,n,3,1,3,0,ten,drán,1,obtendrán
obtener,er,te,NULL,te,n,1,0,4,0,ten,dría,1,obtendría
obtener,er,te,NULL,te,n,2,0,4,0,ten,drías,1,obtendrías
obtener,er,te,NULL,te,n,3,0,4,0,ten,dría,1,obtendría
obtener,er,te,NULL,te,n,1,1,4,0,ten,dríamos,1,obtendríamos
obtener,er,te,NULL,te,n,2,1,4,0,ten,dríais,1,obtendríais
obtener,er,te,NULL,te,n,3,1,4,0,ten,drían,1,obtendrían
obtener,er,te,NULL,te,n,1,0,0,1,ten,ga,1,obtenga
obtener,er,te,NULL,te,n,2,0,0,1,ten,gas,1,obtengas
obtener,er,te,NULL,te,n,3,0,0,1,ten,ga,1,obtenga
obtener,er,te,NULL,te,n,1,1,0,1,ten,gamos,1,obtengamos
obtener,er,te,NULL,te,n,2,1,0,1,ten,gáis,1,obtengáis
obtener,er,te,NULL,te,n,3,1,0,1,ten,gan,1,obtengan
obtener,er,te,NULL,te,n,1,0,1,1,tu,viera,1,obtuviera
obtener,er,te,NULL,te,n,2,0,1,1,tu,vieras,1,obtuvieras
obtener,er,te,NULL,te,n,3,0,1,1,tu,viera,1,obtuviera
obtener,er,te,NULL,te,n,1,1,1,1,tu,viéramos,1,obtuviéramos
obtener,er,te,NULL,te,n,2,1,1,1,tu,vierais,1,obtuvierais
obtener,er,te,NULL,te,n,3,1,1,1,tu,vieran,1,obtuvieran
obtener,er,te,NULL,te,n,1,0,3,1,tu,viere,1,obtuviere
obtener,er,te,NULL,te,n,2,0,3,1,tu,vieres,1,obtuvieres
obtener,er,te,NULL,te,n,3,0,3,1,tu,viere,1,obtuviere
obtener,er,te,NULL,te,n,1,1,3,1,tu,viéremos,1,obtuviéremos
obtener,er,te,NULL,te,n,2,1,3,1,tu,viereis,1,obtuviereis
obtener,er,te,NULL,te,n,3,1,3,1,tu,vieren,1,obtuvieren
obtener,er,te,NULL,te,n,2,0,0,2,tén,0,1,obtén
obtener,er,te,NULL,te,n,3,0,0,2,ten,ga,1,obtenga
obtener,er,te,NULL,te,n,1,1,0,2,ten,gamos,1,obtengamos
obtener,er,te,NULL,te,n,3,1,0,2,ten,gan,1,obtengan
ofrecer,er,fre,f,re,c,1,0,0,0,frez,o,1,ofrezco
ofrecer,er,fre,f,re,c,1,0,0,1,frez,a,1,ofrezca
ofrecer,er,fre,f,re,c,2,0,0,1,frez,as,1,ofrezcas
ofrecer,er,fre,f,re,c,3,0,0,1,frez,a,1,ofrezca
ofrecer,er,fre,f,re,c,1,1,0,1,frez,amos,1,ofrezcamos
ofrecer,er,fre,f,re,c,2,1,0,1,frez,áis,1,ofrezcáis
ofrecer,er,fre,f,re,c,3,1,0,1,frez,an,1,ofrezcan
ofrecer,er,fre,f,re,c,3,0,0,2,frez,a,1,ofrezca
ofrecer,er,fre,f,re,c,1,1,0,2,frez,amos,1,ofrezcamos
ofrecer,er,fre,f,re,c,3,1,0,2,frez,an,1,ofrezcan
pedir,ir,pe,NULL,pe,d,1,0,0,0,pi,o,1,pido
pedir,ir,pe,NULL,pe,d,2,0,0,0,pi,es,1,pides
pedir,ir,pe,NULL,pe,d,3,0,0,0,pi,e,1,pide
pedir,ir,pe,NULL,pe,d,3,1,0,0,pi,en,1,piden
pedir,ir,pe,NULL,pe,d,3,0,2,0,pi,ió,1,pidió
pedir,ir,pe,NULL,pe,d,3,1,2,0,pi,ieron,1,pidieron
pedir,ir,pe,NULL,pe,d,1,0,0,1,pi,a,1,pida
pedir,ir,pe,NULL,pe,d,2,0,0,1,pi,as,1,pidas
pedir,ir,pe,NULL,pe,d,3,0,0,1,pi,a,1,pida
pedir,ir,pe,NULL,pe,d,1,1,0,1,pi,amos,1,pidamos
pedir,ir,pe,NULL,pe,d,2,1,0,1,pi,áis,1,pidáis
pedir,ir,pe,NULL,pe,d,3,1,0,1,pi,an,1,pidan
pedir,ir,pe,NULL,pe,d,1,0,1,1,pi,iera,1,pidiera
pedir,ir,pe,NULL,pe,d,2,0,1,1,pi,ieras,1,pidieras
pedir,ir,pe,NULL,pe,d,3,0,1,1,pi,iera,1,pidiera
pedir,ir,pe,NULL,pe,d,1,1,1,1,pi,iéramos,1,pidiéramos
pedir,ir,pe,NULL,pe,d,2,1,1,1,pi,ierais,1,pidierais
pedir,ir,pe,NULL,pe,d,3,1,1,1,pi,ieran,1,pidieran
pedir,ir,pe,NULL,pe,d,1,0,3,1,pi,iere,1,pidiere
pedir,ir,pe,NULL,pe,d,2,0,3,1,pi,ieres,1,pidieres
pedir,ir,pe,NULL,pe,d,3,0,3,1,pi,iere,1,pidiere
pedir,ir,pe,NULL,pe,d,1,1,3,1,pi,iéremos,1,pidiéremos
pedir,ir,pe,NULL,pe,d,2,1,3,1,pi,iereis,1,pidiereis
pedir,ir,pe,NULL,pe,d,3,1,3,1,pi,ieren,1,pidieren
pedir,ir,pe,NULL,pe,d,2,0,0,2,pi,e,1,pide
pedir,ir,pe,NULL,pe,d,3,0,0,2,pi,a,1,pida
pedir,ir,pe,NULL,pe,d,1,1,0,2,pi,amos,1,pidamos
pedir,ir,pe,NULL,pe,d,3,1,0,2,pi,an,1,pidan
empacar,ar,pa,NULL,pa,c,1,0,2,0,0,qué,1,empaqué
empacar,ar,pa,NULL,pa,c,1,0,0,1,0,que,1,empaque
empacar,ar,pa,NULL,pa,c,2,0,0,1,0,ques,1,empaques
empacar,ar,pa,NULL,pa,c,3,0,0,1,0,que,1,empaque
empacar,ar,pa,NULL,pa,c,1,1,0,1,0,quemos,1,empaquemos
empacar,ar,pa,NULL,pa,c,2,1,0,1,0,quéis,1,empaquéis
empacar,ar,pa,NULL,pa,c,3,1,0,1,0,quen,1,empaquen
empacar,ar,pa,NULL,pa,c,3,0,0,2,0,que,1,empaque
empacar,ar,pa,NULL,pa,c,1,1,0,2,0,quemos,1,empaquemos
empacar,ar,pa,NULL,pa,c,3,1,0,2,0,quen,1,empaquen
pegar,ar,pe,NULL,pe,g,1,0,2,0,0,ué,1,pegué
pegar,ar,pe,NULL,pe,g,1,0,0,1,0,ue,1,pegue
pegar,ar,pe,NULL,pe,g,2,0,0,1,0,ues,1,pegues
pegar,ar,pe,NULL,pe,g,3,0,0,1,0,ue,1,pegue
pegar,ar,pe,NULL,pe,g,1,1,0,1,0,uemos,1,peguemos
pegar,ar,pe,NULL,pe,g,2,1,0,1,0,uéis,1,peguéis
pegar,ar,pe,NULL,pe,g,3,1,0,1,0,uen,1,peguen
pegar,ar,pe,NULL,pe,g,3,0,0,2,0,ue,1,pegue
pegar,ar,pe,NULL,pe,g,1,1,0,2,0,uemos,1,peguemos
pegar,ar,pe,NULL,pe,g,3,1,0,2,0,uen,1,peguen
sentir,ir,sen,s,en,t,1,0,0,0,sien,o,1,siento
sentir,ir,sen,s,en,t,2,0,0,0,sien,es,1,sientes
sentir,ir,sen,s,en,t,3,0,0,0,sien,e,1,siente
sentir,ir,sen,s,en,t,3,1,0,0,sien,en,1,sienten
sentir,ir,sen,s,en,t,3,0,2,0,sin,ió,1,sintió
sentir,ir,sen,s,en,t,3,1,2,0,sin,ieron,1,sintieron
sentir,ir,sen,s,en,t,1,0,0,1,sien,a,1,sienta
sentir,ir,sen,s,en,t,2,0,0,1,sien,as,1,sientas
sentir,ir,sen,s,en,t,3,0,0,1,sien,a,1,sienta
sentir,ir,sen,s,en,t,1,1,0,1,sin,amos,1,sintamos
sentir,ir,sen,s,en,t,2,1,0,1,sin,áis,1,sintáis
sentir,ir,sen,s,en,t,3,1,0,1,sien,an,1,sientan
sentir,ir,sen,s,en,t,1,0,1,1,sin,iera,1,sintiera
sentir,ir,sen,s,en,t,2,0,1,1,sin,ieras,1,sintieras
sentir,ir,sen,s,en,t,3,0,1,1,sin,iera,1,sintiera
sentir,ir,sen,s,en,t,1,1,1,1,sin,iéramos,1,sintiéramos
sentir,ir,sen,s,en,t,2,1,1,1,sin,ierais,1,sintierais
sentir,ir,sen,s,en,t,3,1,1,1,sin,ieran,1,sintieran
sentir,ir,sen,s,en,t,1,0,3,1,sin,iere,1,sintiere
sentir,ir,sen,s,en,t,2,0,3,1,sin,ieres,1,sintieres
sentir,ir,sen,s,en,t,3,0,3,1,sin,iere,1,sintiere
sentir,ir,sen,s,en,t,1,1,3,1,sin,iéremos,1,sintiéremos
sentir,ir,sen,s,en,t,2,1,3,1,sin,iereis,1,sintiereis
